69,0,-25.74550522,5.445415182
70,1,2.649002464,26.7476396
71,7,22.74935436,22.12200003
72,1,5.182986693,25.1882866
73,6,-29.81874771,-16.75441671
74,3,-5.892306673,3.394745337
75,0,-24.16984854,14.92301323
76,2,-0.150060351,21.15461536
77,1,8.788344159,0.764456298
78,1,7.622635007,5.128570585
79,7,22.35818484,21.95542951
80,9,-27.31499358,3.418924111
81,0,-23.91819361,13.8376153
82,2,-13.60513371,26.40033227
83,6,-30.98852264,-17.15694904
84,7,28.16884005,10.358799
85,8,0.750556902,-15.34591277
86,3,-13.06712911,-3.339337298
87,9,13.82903187,-6.737675006
88,0,-35.2236956,7.228956555
89,4,20.83167157,-29.82256831
90,6,-32.22933667,-18.76317433
91,7,25.61683664,23.51535845
92,4,31.48072629,-16.9424174
93,6,-31.01977929,-15.65984244
94,8,3.342792406,-13.12969269
95,0,-24.15999033,10.2206709
96,7,23.47521645,10.47071207
97,8,1.035723396,-18.89019404
98,3,-6.855579219,3.905597207
99,1,12.69356124,4.337071975
100,5,-6.920574362,-23.2943612
101,7,34.40644256,18.01102752
102,1,6.22827624,26.44651572
103,7,24.62612659,17.78244509
104,1,11.06839479,30.44456213
105,1,5.764668154,2.479661248
106,6,-22.36686072,-12.80401295
107,3,-11.38862919,11.80798624
108,0,-40.5690556,11.76202197
109,2,0.863171042,36.70577629
110,9,35.2316385,-4.240543484
111,3,-11.52642759,5.586841431
112,1,10.63456359,17.59031447
113,1,8.459974932,-18.66870186
114,0,-34.13834267,19.86399487
115,4,20.5936622,-26.1887107
116,9,23.65034264,-6.366460538
117,2,-0.011164549,32.73440354
118,0,-30.19953113,7.890720752
119,0,-26.51019567,19.65109456
120,2,28.84271523,16.51772418
121,0,-36.86774948,14.2273379
122,2,-2.763631239,24.29092063
123,7,21.8944053,23.25039921
124,1,2.530286427,15.10018102
125,8,1.095798229,-14.7896254
126,6,-23.57690294,-11.81045791
127,4,17.15615393,-28.33161812
128,1,6.482737897,17.51170682
129,6,-29.14522284,-26.14152647
130,3,-5.447053358,2.643659305
131,4,17.01533952,-27.37959929
132,5,-7.693949425,-4.263489028
133,9,17.72226154,1.509632815
134,1,14.29678885,33.07182457
135,3,-9.719191421,13.09390257
136,3,-7.230923084,-0.455907494
137,8,4.233390353,-15.85598519
138,5,-17.80497531,-15.69267272
139,4,18.71995554,-23.49069398
140,7,17.65845647,9.499602165
141,7,16.32348523,19.87844901
142,4,22.67655672,-22.1865811
143,2,1.494746073,35.03641354
144,8,-2.945027428,-4.64293539
145,5,-3.465666171,-33.51281675
146,8,1.452795842,-18.22382988
147,6,-28.12225893,-16.05398087
148,7,21.33752654,-3.163392146
149,3,-10.82452989,2.823150262
150,4,26.57920339,-12.04496733
151,6,-30.80599817,-18.37699052
152,1,3.576276167,13.39366942
153,9,13.04425467,-0.189322905
154,9,34.30265876,12.34605104
155,6,-29.90828997,-20.97728406
156,0,-33.38458855,21.38140963
157,3,-9.775022159,13.03196602
158,7,40.217588,7.334992139
159,2,-0.350665773,32.79435911
160,8,0.900679729,-3.799277336
161,2,-4.761889745,17.61185423
162,9,26.46961912,-3.149930239
163,4,15.1280845,-23.86016358
164,4,36.44611836,-18.60208876
165,6,-26.36998791,-19.3254523
166,4,19.93279119,-22.86368048
167,9,15.94541196,-5.145637615
168,7,19.22714585,11.11305991
169,0,-23.89077576,9.830648893
170,9,28.56532845,-2.818446508
171,2,-0.300009648,32.73310176
172,9,34.05491248,12.29392373
173,5,-4.015543924,-36.06394069
174,1,10.57540686,13.8549715
175,5,-5.369182658,-34.27105905
176,9,27.06492953,-0.300150515
177,1,10.57879111,2.999008429
178,2,-18.15585363,31.48000958
179,3,-10.47696314,7.810892664
180,2,1.500168861,18.48637559
181,3,-6.849708985,14.52691267
182,5,-16.23887099,-13.44153988
183,9,17.57675452,-3.803959955
184,1,10.74517211,29.48276432
185,7,25.97611778,23.43313169
186,6,-29.69333349,-8.302915907
187,2,0.423083207,32.54467612
188,8,-0.11674756,-7.576347384
189,2,0.449316267,34.0437273
190,2,0.197246096,24.81468237
191,5,-3.279696772,-33.69404195
192,0,-26.54550739,9.450571846
193,7,25.56450467,23.49226563
194,4,30.85815957,-20.00301317
195,9,12.52886307,-2.05876005
196,7,37.0247994,8.488875793
197,8,3.322913554,-18.92717216
198,3,-15.50641335,1.544619453
199,2,-4.999860238,38.60824107
200,1,10.19529885,29.04931656
201,1,12.64861235,-16.95759021
202,8,3.190667321,-19.25609928
203,3,-6.919345816,14.38905461
204,6,-29.04956084,-12.79057466
205,1,9.246783482,-19.27741765
206,0,-35.97470848,11.893068
207,3,-7.346955087,15.08900852
208,1,7.593608838,10.22558618
209,0,-38.53592573,10.25006644
210,0,-28.43362852,6.681442767
211,1,6.542124526,10.58284683
212,7,9.790384817,22.48595657
213,2,-9.616977848,32.38209326
214,7,36.38287955,9.615458128
215,3,-12.87208312,12.14915606
216,0,-27.9209782,3.07707366
217,4,25.11144164,-15.37077529
218,6,-29.545796,-8.745951568
219,5,-11.14811117,-32.96729723
220,2,-5.661769648,19.55819775
221,6,-36.42872507,-12.75337321
222,4,38.43842752,-20.45910064
223,7,25.64425855,20.27989254
224,1,16.55392581,12.76297879
225,8,-3.856535664,-16.89362554
226,9,30.19181069,-1.776316534
227,9,18.6106567,-0.281387937
228,3,-3.463446753,-0.860802309
229,0,-39.01402645,9.866342828
230,7,20.67364421,18.43765576
231,1,4.048421695,11.23523058
232,0,-25.99677569,3.477380054
233,2,-13.77072948,32.99840826
234,0,-26.36655024,8.765644495
235,3,-11.78060128,12.56690542
236,5,-9.152767909,-27.99912401
237,4,27.46752148,-21.36016323
238,6,-33.07541199,-10.85688974
239,5,-9.598613247,-33.47906104
240,8,6.624688685,-9.523202715
241,6,-37.56834131,-7.643831904
242,3,-16.02216528,8.332680356
243,7,27.0097945,18.35439248
244,5,-15.21762292,-10.53618544
245,8,-0.572892021,-17.9446037
246,0,-41.12643796,10.64535569
247,9,18.95409307,-0.090066547
248,1,12.19157034,31.34728502
249,0,-39.75718128,10.81205913
250,3,-13.85506932,19.04952732
251,1,6.983134687,9.886953732
252,2,1.373210735,30.77001172
253,2,-16.34300823,33.29187625
254,3,-19.60615944,2.495968923
255,3,-10.59527593,13.03056502
256,6,-21.80536394,-26.15829733
257,4,21.81255611,-24.40026156
258,7,20.79577311,10.16973748
259,5,-10.20795511,-34.31606526
260,0,-36.97353863,21.66508286
261,6,-32.42974692,-18.18198362
262,2,-26.20604146,-28.86003823
263,7,26.98971163,19.00885365
264,9,36.0843719,-13.51421673
265,8,-1.359545164,-18.61469559
266,5,-13.37251008,-12.14210977
267,9,20.34618085,-0.390338324
268,2,3.527478081,35.37878293
269,1,3.3904436,5.164211047
270,1,2.03843118,13.82644652
271,4,20.55717923,-21.75538632
272,4,26.10965239,-27.34018262
273,5,-9.550818116,-33.5454956
274,6,-22.79068193,-25.38610708
275,4,22.14378276,-24.13488272
276,1,10.99826267,12.03088856
277,2,-15.38068892,32.7022159
278,5,-18.96277137,-15.17747662
279,3,-8.578127795,9.324902372
280,9,20.27725559,-1.828694679
281,3,-11.71704958,11.45115426
282,9,36.71247658,-2.633464703
283,0,-36.74110252,9.755951214
284,5,-17.53420763,-7.250471254
285,9,19.52050469,0.21011574
286,6,-34.55611628,-16.47114766
287,5,-7.060936042,-36.48303841
288,7,27.107594,9.767952039
289,4,20.77759244,-22.31023863
290,1,8.379440207,8.380454805
291,3,-12.84604208,13.757136
292,4,22.32903324,-12.71973453
293,0,-30.60343298,10.79942911
294,4,39.40990701,-19.47166767
295,8,3.826002095,-18.97517813
296,0,-31.27309648,7.708672184
297,4,21.82242473,-24.51952967
298,3,-11.68332194,-0.420552573
299,6,-36.58939079,-13.02917619
300,8,4.778787265,-8.864918977
301,7,24.20972009,18.97558
302,6,-28.28816812,-21.78989002
303,0,-27.6769119,15.21325709
304,9,28.11613536,2.78833534
305,7,21.47281369,19.88886973
306,5,-17.61772697,-6.487277026
307,7,22.077558,16.44117851
308,2,-15.03217938,33.89020601
309,1,4.680642231,2.584923111
310,1,11.3471677,17.446545
311,6,-32.83824778,-17.49405609
312,8,-1.585156252,-8.357422517
313,9,19.2201206,-0.899337558
314,4,31.42130303,-23.66226208
315,1,10.60604684,-14.61823159
316,5,-17.40540145,-7.41034881
317,2,-15.03881773,32.8121066
318,2,4.898143595,-1.811277026
319,9,12.52145456,-3.139267041
320,0,-25.74426548,7.467341097
321,3,-11.68799918,13.10040442
322,9,35.40199933,-8.071441426
323,6,-35.9374144,-9.752944221
324,7,25.17597485,7.3676207
325,2,-13.9659081,32.84291763
326,0,-28.224508,8.621482266
327,3,-11.08022288,13.95788487
328,5,-12.11790379,-24.13468132
329,4,22.03146276,-24.61818368
330,3,-19.55005845,3.503459029
331,6,-28.61584713,-17.69645705
332,5,-12.37407694,-15.11979053
333,8,-5.555178675,-10.29704065
334,9,30.76801503,-7.430977423
335,5,-9.846184088,-34.58148336
336,4,23.20055503,-18.06741555
337,7,25.05621357,21.35427843
338,4,26.84111749,-21.9168607
339,2,-14.09868221,33.31811305
340,7,27.77200278,-1.702497633
341,3,-11.26559202,11.51862733
342,4,22.12058142,-16.90084706
343,8,3.868208113,-19.08440935
344,9,29.40168142,-5.294073042
345,1,10.59493502,-14.56466055
346,9,-0.498320786,2.711005958
347,2,-15.50232536,32.7409764
348,8,-1.700077094,-11.50256653
349,7,28.33588352,20.42719723
350,9,28.36921841,-6.221188318
351,1,10.14384236,-15.19712513
352,8,-9.747226336,-8.457566674
353,7,21.19709637,16.49892388
354,4,27.35801395,0.607126972
355,1,9.573733383,-18.62801496
356,3,-6.976711645,3.048487678
357,1,9.174459036,-14.83948886
358,1,9.718802395,30.15118486
359,0,-32.47855102,12.40754258
360,2,0.237695071,21.43793901
361,3,-8.614060172,9.626498035
362,9,25.05975965,-4.191109136
363,4,19.00096869,-21.22266552
364,9,21.84601013,-3.743457497
365,2,-12.89517767,31.88930735
366,1,4.962632042,24.51421975
367,6,-33.37283781,-17.65487217
368,8,2.391492369,-16.34806337
369,4,23.61713649,-23.53409828
370,7,13.27449221,13.73575629
371,7,30.20005335,17.3269682
372,4,24.87500579,-19.06527058
373,4,19.39280115,-22.71937964
374,9,30.20055623,-4.993587146
375,2,-14.32257823,33.4851736
376,5,-11.15859851,-21.44161707
377,7,25.14692877,21.50815283
378,2,-6.922096198,29.1183262
379,4,18.44525542,-23.45433086
380,4,35.7621387,-20.74015696
381,2,-11.68905852,32.23293224
382,1,7.645936245,24.57414746
383,9,16.33706544,-4.214363447
384,7,32.74823388,3.808298513
385,2,-13.33958189,33.80601182
386,8,-10.09032847,-5.790696564
387,7,21.29768623,17.12742549
388,6,-19.87368576,-21.95652715
389,9,16.68615027,-0.983456194
390,2,-4.567404426,21.85879181
391,2,-14.65504346,35.61782377
392,3,-9.480817802,1.260284487
393,8,2.734867337,-21.27637833
394,1,9.425405492,28.05100601
395,6,-32.63473956,-18.24035235
396,5,-13.72879926,-24.44436738
397,1,10.17531985,-18.61525054
398,1,12.10589883,23.72526125
399,0,-28.92820467,17.63661027
400,2,-2.549740035,28.14592132
401,6,-27.82401496,-18.48652479
402,4,24.8435629,-24.14538622
403,5,-10.75735527,-33.78081871
404,8,-10.23646913,1.886027756
405,3,-11.29775223,11.50054535
406,1,10.85114193,28.43192079
407,5,-10.70098318,-33.66306376
408,1,9.395195056,15.19894174
409,9,12.62257316,-3.268766817
410,2,-1.691827394,24.84871108
411,7,21.3110251,19.9458058
412,4,19.50254783,-16.26371251
413,4,20.68349405,-24.23288602
414,4,24.66676505,-11.69877714
415,8,2.859551609,-22.9897774
416,1,8.00622237,6.45569055
417,5,-4.863034811,-36.19718947
418,8,-2.810817231,-35.57866408
419,9,15.64717059,-2.598949845
420,5,-12.04926389,-22.74741486
421,6,-30.97886905,-18.53791697
422,7,22.01249026,10.08906936
423,9,12.94827115,-2.745485689
424,9,33.63001123,-0.446121633
425,3,-7.999336542,15.17209304
426,7,35.29588203,15.74063937
427,0,-29.71819895,17.78462617
428,9,31.84073399,-2.755240775
429,0,-36.81628498,10.13965855
430,6,-22.40681749,-14.35641506
431,6,-31.40725868,-16.12693271
432,2,-11.49169505,27.27453125
433,3,-12.21738028,12.93673096
434,9,36.64786789,-8.189816531
435,0,-37.30766273,15.89564914
436,7,34.00332643,10.69582102
437,5,-7.109992229,-36.48784144
438,4,29.20530638,-18.37307789
439,8,4.61634278,-22.51781922
440,0,-38.54307412,7.861327276
441,9,18.32794995,0.038108317
442,4,25.91219787,-19.92603702
443,1,10.18881044,-18.34675094
444,2,12.37425095,33.77109739
445,8,-0.672182556,-18.12954916
446,7,37.27097249,11.28468867
447,1,9.99022717,-18.69045482
448,2,-9.570401279,33.98652623
449,6,-31.33223565,-18.22401611
450,1,7.342668357,15.94633024
451,0,-25.39527455,10.10815796
452,3,-18.795059,6.720977414
453,0,-30.6257168,20.26600178
454,1,12.14018131,19.06807113
455,1,10.71536141,-12.26917692
456,8,5.268149747,-12.75837915
457,2,-15.82598944,30.33935005
458,0,-35.26401149,8.48622486
459,3,-1.370987745,4.687028218
460,9,32.29620673,-7.265891797
461,4,23.20171638,-28.56734124
462,0,-35.88351639,18.88481655
463,5,-3.849912316,-34.56780703
464,0,-39.56914155,8.079540029
465,6,-32.4511837,-20.86368093
466,1,11.46471125,6.838398238
467,7,20.65320362,24.52924615
468,7,41.80458066,6.809531027
469,8,0.305418859,-21.65411907
470,1,8.497133005,27.37358639
471,9,11.62578573,-3.244597131
472,2,1.037777202,13.74262631
473,0,-28.18375725,21.56957853
474,5,-12.12369725,-25.36136874
475,1,11.88142437,-21.56622114
476,2,-4.59508795,36.39322495
477,2,-15.54015007,29.96850231
478,7,24.43042053,6.728895709
479,3,-8.952913711,6.582541779
480,5,-8.294898319,-20.57062911
481,4,20.9016091,-30.6225855
482,9,22.36992406,-3.842982997
483,7,20.00919962,24.21260674
484,1,12.50375186,22.61037566
485,8,0.697665777,-23.29412511
486,3,-13.04285488,-1.760681566
487,9,8.963636575,-3.957165294
488,6,-34.22512103,-3.348826976
489,0,-33.14686073,22.33298206
490,3,-17.40303582,5.155875423
491,1,10.84408555,-26.32066369
492,1,9.338886792,1.245616159
493,2,-12.66082077,35.43429548
494,6,-37.68661574,6.479345912
495,3,-14.14947558,7.487983054
496,5,-16.30907659,-17.16995216
497,7,16.92248967,20.92403328
498,6,-25.56179989,-16.20891235
499,8,2.121086107,-17.26068859
500,3,29.90143921,3.702809739
501,9,8.735837018,-4.006326575
502,5,-10.42935166,-21.58058326
503,8,4.287702428,-21.51307561
504,5,-14.07917374,-10.73601987
505,7,26.8842828,21.44235605
506,6,-40.24751689,-2.052208278
507,1,11.41214561,-21.60828876
508,1,9.436492856,-23.33432765
509,3,-6.054622419,13.42317045
510,1,6.805993416,4.02646985
511,7,16.73718491,20.49069006
512,5,-5.272625058,-22.13061502
513,5,-4.942655771,-33.6469201
514,5,-8.142233304,-3.454047884
515,2,-14.77063173,36.58285603
516,5,-11.537981,-9.686485132
517,8,0.663751664,-18.12625259
518,7,21.49951602,11.28591947
519,0,-28.10133784,22.54528185
520,9,27.94721007,-4.517018033
521,7,25.01983181,22.81899775
522,7,28.6010504,15.41539498
523,5,-4.106695389,-35.44905448
524,0,-33.13901914,9.701083427
525,9,10.9179452,-4.969070864
526,0,-37.92558498,9.422950122
527,0,-23.94504241,23.22475976
528,8,-6.012891806,-5.413713136
529,9,9.216450681,-3.901486459
530,2,-3.36767531,27.51160059
531,4,16.23727994,-29.83345875
532,8,-1.642531334,-3.993275791
533,1,10.36426955,-26.7719522
534,6,-31.10754274,-7.632278616
535,1,9.827218338,-25.66483561
536,6,-32.0393165,-10.48872941
537,5,-7.941906625,-34.26747189
538,1,7.104055337,3.264017225
539,8,-0.888547138,-14.23057637
540,3,-0.923530056,6.332267522
541,4,19.27583459,-27.44691011
542,0,-21.97271138,12.0001526
543,5,-10.70162276,-30.73946896
544,5,-17.63679539,10.35592593
545,8,3.544352206,-16.18415834
546,3,-18.96950586,5.345246847
547,6,-26.60041729,-22.24152744
548,2,-14.65526579,26.90045839
549,3,-8.783075518,13.25700127
550,9,31.0645641,-5.149746202
551,2,-16.97837581,31.0515058
552,1,7.873306925,12.27053189
553,1,13.05255877,-18.24571761
554,5,-15.35977941,-8.582637776
555,2,-15.95955304,30.41514137
556,1,6.279657565,18.59515309
557,3,-8.921418663,13.34119193
558,2,2.663313401,35.6176712
559,8,4.955569551,-20.79944594
560,7,16.59592534,11.38629902
561,3,-9.990807416,14.59739147
562,7,33.54293561,14.42155441
563,2,-16.3619171,30.63346449
564,4,27.69983646,-21.58488422
565,6,-33.87959569,-21.78719342
566,9,26.84899116,-3.309711219
567,7,18.38580009,19.16460154
568,2,-11.0101401,26.00947653
569,4,17.62158747,-27.78418345
570,2,-2.700856843,34.19643407
571,8,2.03803213,-17.02254494
572,1,8.895341473,18.35669326
573,1,12.61026564,-16.47502616
574,3,-2.570844347,6.112650574
575,8,3.976976818,-20.80606042
576,4,28.9337153,1.620541052
577,0,-27.81370089,21.73456129
578,6,-22.64677819,-14.83545585
579,5,-3.730225587,-30.7238494
580,9,28.13861021,-2.80151508
581,3,-7.562581812,12.92685876
582,0,-28.25274375,3.093837968
583,9,9.086985771,-3.686342747
584,2,-4.723498924,28.1480006
585,4,18.3597664,-30.26901308
586,7,17.06746498,17.84307296
587,1,10.87189419,-25.08317829
588,2,0.250205224,9.031510402
589,9,11.62036449,-3.610186013
590,4,22.57354069,2.942292574
591,2,-17.45347039,29.85991662
592,6,-34.03719114,-6.695626025
593,1,11.1635988,-21.80073198
594,8,-5.413529075,-8.460634863
595,9,9.953569838,-3.092285637
596,0,-37.86002673,6.710091625
597,6,-28.49128157,-25.5237408
598,6,-32.82561536,-18.36517928
599,7,18.54190185,20.27486043
600,9,21.79573901,1.373106909
601,9,9.038083235,-4.406843231
602,8,-6.596138618,-6.667309507
603,0,-23.65048873,20.28149193
604,1,12.05768516,9.944142543
605,4,15.23024725,-29.74695076
606,4,38.7830932,-17.15271631
607,6,-28.58661348,-25.3248583
608,7,35.19331019,7.838585698
609,1,13.03792617,-17.06722993
610,5,36.64506825,-11.43398224
611,7,15.77681444,16.56230417
612,0,-31.19981015,6.150865165
613,3,-7.588557844,10.38747494
614,5,-4.997332097,-36.95858271
615,8,0.166277087,-22.6108948
616,4,32.22135654,-19.41377806
617,7,19.10279049,20.05255019
618,1,8.144071479,27.93633781
619,2,-12.6556283,35.25519871
620,5,-16.10506886,-8.333527896
621,9,12.8200066,-3.045090507
622,5,-16.04809964,-7.244296831
623,6,-28.15409855,-25.03276161
624,7,25.48574078,12.86658333
625,5,-9.827602894,-23.43268202
626,9,15.00408119,3.681146124
627,8,29.66476227,-3.873780123
628,8,-8.97954434,-7.918612356
629,3,-7.922450952,11.4978257
630,6,-20.27791818,-20.69077496
631,9,8.709025819,-4.355615981
632,7,34.50423809,16.68564149
633,0,-23.04450339,19.5453139
634,7,20.58994012,8.207491615
635,5,-9.684394935,36.31315934
636,7,22.39736323,13.15416941
637,1,12.10599323,-22.01156734
638,1,12.04059162,24.51256249
639,0,-25.82832152,17.1542455
640,7,38.73237026,9.264806567
641,9,9.189880583,-3.395155678
642,2,-12.12850479,31.38352283
643,3,-9.783844743,10.42649568
644,7,9.007460934,2.13822349
645,3,-10.64632576,7.416498998
646,2,-3.226898689,21.22664044
647,4,15.7778233,-29.83812645
648,1,4.212715855,6.832619994
649,6,-28.07031396,-25.19991542
650,2,3.695852551,31.99353573
651,7,20.33683698,22.62073696
652,5,-14.14892055,-21.04510051
653,5,-9.979775619,-29.62431744
654,7,24.75996881,9.636954211
655,4,18.15410374,-29.65196799
656,0,-22.97288889,12.28273927
657,2,-12.28629782,34.7177952
658,6,-37.51414621,-5.832114666
659,3,-6.131330996,13.54315306
660,6,-24.21652987,-16.00840405
661,4,14.99224439,-29.32245849
662,0,-27.65556198,7.976859633
663,4,18.82837638,-30.53525169
664,2,3.487056154,34.94926909
665,6,-28.55412025,-25.87684688
666,0,-24.06327207,8.545389111
667,0,-24.60787682,23.1714764
668,0,-31.89766116,4.710361663
669,0,-26.02587575,17.53217271
670,3,-19.69006194,-2.433215518
671,1,9.783367913,-16.01595591
672,6,-22.1948949,-18.89666047
673,2,-9.562900287,33.9823332
674,2,1.795882072,11.98979992
675,3,-14.14222502,12.03486804
676,1,8.686731869,11.42714932
677,4,25.0845214,-28.79354047
678,1,9.196953064,19.82646337
679,5,-16.92388658,-17.62691159
680,4,21.53151178,-26.49472662
681,6,-34.67481089,-18.99650644
682,4,34.7050372,-13.45945534
683,7,20.15044583,20.85298473
684,2,-12.2999734,27.42265862
685,8,3.258913649,-19.71877443
686,7,36.31063789,8.92292933
687,9,18.09179193,-6.79789878
688,2,3.232786533,31.47237032
689,0,-25.97859309,17.69399178
690,5,-10.27773437,-16.17461449
691,1,9.688673696,-15.97510619
692,4,30.18063191,-19.62436208
693,2,-5.234846834,36.80253648
694,8,0.074035483,-3.343636859
695,3,-11.53325235,13.19648601
696,2,-4.401830728,20.79243105
697,4,24.56364405,-29.20720284
698,1,8.262413227,2.456311107
699,5,-17.62694958,-17.17652631
700,4,18.72009956,-25.82692242
701,6,-34.78986946,-19.1434249
702,0,-30.63497001,7.585629313
703,7,25.00295317,21.86140293
704,9,43.10719995,-6.436027639
705,8,4.278256676,-22.06931829
706,4,36.56933178,-15.1599317
707,9,16.67817203,-3.509245463
708,8,-0.191477173,-4.144209993
709,0,-27.13450603,18.90227848
710,1,8.076890944,23.87246983
711,1,9.25823185,-22.92194164
712,0,-21.0506185,18.79219858
713,2,-11.94948275,34.49219489
714,2,0.125704733,24.8185865
715,3,-11.29648574,13.42237685
716,2,-11.59205863,29.17091314
717,4,22.76987748,-29.86102396
718,4,30.3012184,-19.58481024
719,5,-17.43057453,-10.40204081
720,8,11.56440943,26.57754432
721,6,-31.30712556,-22.09209818
722,5,-13.76100755,-9.093042538
723,7,20.75142494,22.17991603
724,7,32.09490992,13.51422349
725,8,3.458608532,-20.08864305
726,8,-2.076628171,-4.180843099
727,9,16.68291437,-6.736609078
728,7,17.20638603,11.61586763
729,4,24.71357453,-29.27907984
730,7,27.51720176,9.611123256
731,3,-11.37374872,13.39003274
732,2,-2.213694948,23.47411514
733,0,-29.91698028,20.26580008
734,8,-1.910741837,-7.946391485
735,6,-31.03300388,-21.97319917
736,8,-5.678644663,-4.111308857
737,6,-28.54237272,-25.29610239
738,1,14.09558841,28.61351244
739,6,-34.04229341,-20.37260097
740,8,-3.755047848,-13.92257681
741,9,17.7565621,-6.837503283
742,4,33.00609181,-24.91080206
743,0,-26.87399109,20.3216317
744,9,23.54309717,-0.367130303
745,0,-24.62951863,20.81304711
746,4,21.19630293,-14.04930657
747,1,10.89740215,-21.0953014
748,5,-12.57263991,-12.61846288
749,4,19.90513946,-31.16013784
750,7,27.99469568,7.303941263
751,5,-16.49216626,-18.22877873
752,3,-10.48642379,1.913420315
753,7,20.55794274,21.95301017
754,4,19.51977523,-15.90512429
755,9,14.59101697,-6.923891929
756,8,-2.84713123,-7.493667821
757,5,-16.28595638,-21.09353241
758,8,-1.168828185,-9.168353863
759,6,-32.41888482,-22.45423191
760,3,-12.41524077,-4.129799249
761,8,0.772968787,-18.67009348
762,6,-32.48259667,-8.657382419
763,9,19.47634862,-9.37037681
764,9,39.39206933,-4.249981302
765,1,3.805840554,1.362949908
766,8,-1.414967209,-11.55222217
767,3,-15.42674293,11.80371251
768,5,-14.21976298,-12.97543779
769,8,-0.964497345,-17.47811562
770,6,-39.95458737,-0.333475329
771,5,-15.03755107,-22.22624071
772,9,16.76893253,-8.35135337
773,7,24.43179182,15.40322976
774,2,-16.3225063,31.61349723
775,5,-9.694043778,-35.36476849
776,0,-23.49511741,5.336845504
777,8,-0.111312414,-18.75753911
778,5,38.83601403,2.230745755
779,1,9.348769888,-19.36819167
780,1,7.970868325,28.49712198
781,0,-26.86355974,20.35929293
782,9,26.38569581,-7.831591125
783,1,9.139280783,-19.27781165
784,8,-3.316486898,-13.50982609
785,6,-29.15940464,-23.60834371
786,7,31.92485105,7.44785756
787,0,-28.52972162,19.6369292
788,9,23.74990631,-13.28696071
789,3,-15.54863262,12.15252854
790,0,-34.56415687,15.72640946
791,8,2.212580592,-18.643853
792,8,-4.337638462,-2.503955992
793,9,16.91890635,-6.833996157
794,6,-28.88858927,-24.06460782
795,7,17.32239386,17.19636717
796,8,5.354796779,-11.46824926
797,4,21.60647511,-25.85816851
798,7,28.39738127,10.06189334
799,5,-16.61794968,-18.09359195
800,9,24.88871512,-4.814193021
801,2,-5.24050076,36.94271414
802,6,-30.53580848,-12.94331451
803,7,17.52371399,17.51968765
804,4,36.73274904,-19.95754786
805,5,-16.60023802,-18.058577
806,9,25.38282515,-4.448572468
807,2,-5.020978977,36.66502744
808,3,-3.92063364,2.067071018
809,1,4.145474697,1.279700208
810,6,-30.01832985,-10.68030002
811,3,-11.72115306,13.38016049
812,9,29.7519162,-3.126961357
813,2,-5.245975979,36.88791304
814,2,-2.502143132,23.93557582
815,5,-16.93504258,-16.8383131
816,6,-28.71790803,-18.08331855
817,8,3.84845898,-18.14098279
818,0,-29.41856119,8.642855142
819,7,28.35093518,19.93136565
820,7,36.51611773,6.131240958
821,1,9.277205185,-24.63384896
822,9,15.41399876,1.342140381
823,8,0.898400088,-19.70168865
